ds,Predicted_Close,Upper_Bound,Lower_Bound
2020-01-03,69.16953709289677,77.29380773570722,60.24715033165103
2020-01-06,68.71146815874934,77.34951051532921,60.23050863295907
2020-01-07,68.54112942224509,77.05002824882152,59.29254323324543
2020-01-08,68.2813999973006,77.43100057676199,59.73593158780454
2020-01-09,68.08225270725325,76.78613370534836,59.67401629950494
2020-01-10,68.10988985046993,77.57757145231858,59.602044312736936
2020-01-13,68.20341603169322,76.84510090651847,59.59499330645743
2020-01-14,68.26703937174045,77.38012101872441,59.7310518219568
2020-01-15,68.2583960616966,76.39962652181302,59.11642807366999
2020-01-16,68.32187800625708,76.51895254914248,59.205129612081535
2020-01-17,68.61773167591134,77.19937318235974,60.08065066707127
2020-01-21,69.77931715153218,78.80712961842443,61.000825440623885
2020-01-22,69.97434242336836,78.16610128114515,61.027154987743266
2020-01-23,70.21147511772465,78.19763046368271,61.82042183703839
2020-01-24,70.6463519195884,79.37377188319262,62.077592099274334
2020-01-27,71.69004846039556,80.10061245989353,63.45878582566629
2020-01-28,71.95177327821833,80.42705580153486,63.74139353580568
2020-01-29,72.07070565364492,81.01769994126393,64.22069685699789
2020-01-30,72.18653889616078,80.95681942228914,63.37872490762625
2020-01-31,72.45633297828151,80.8961902408387,64.13718893298608
2020-02-03,72.76911466340168,81.30070378478487,64.53100975242413
2020-02-04,72.72142755578953,81.57322952404375,63.81155763159732
2020-02-05,72.50601408205785,81.10146514148194,64.62935126536665
2020-02-06,72.26804610472311,80.7713081964888,63.692386509500174
2020-02-07,72.17036264787143,80.64926668990395,63.69833789132105
2020-02-10,71.358244123643,80.1325522889316,63.022616903821046
2020-02-11,70.94767026815376,79.22224927676349,61.63129281788353
2020-02-12,70.38462334643962,79.11419361520949,61.60552448136384
2020-02-13,69.81923006055891,78.70174676958827,60.98027176741676
2020-02-14,69.41877072918412,78.35507489823037,60.92465059360369
2020-02-18,67.298615518191,76.32301875874495,58.528667906517406
2020-02-19,66.60041351360515,75.6294490361807,58.595591357025015
2020-02-20,65.93739754633536,74.88744162260697,57.32947576146049
2020-02-21,65.47657010545244,74.5839325825014,57.10278297775231
2020-02-24,63.96985076501535,72.63750963178735,55.95855623156827
2020-02-25,63.461207082250155,72.25910860424926,54.11058333569032
2020-02-26,62.86496370474642,70.74979342320981,54.15239799746263
2020-02-27,62.32864121369976,70.99119488902738,53.869574755522834
2020-02-28,62.016076599341645,70.28436778582585,53.556329225682035
2020-03-02,61.05125495697803,69.69497230411696,52.75832837547191
2020-03-03,60.745185947502776,69.6241686371417,52.275104302615006
2020-03-04,60.35768893515979,68.96562209801773,51.93933410893321
2020-03-05,60.03377247318221,69.21345611123917,51.610450674468005
2020-03-06,59.935068191588954,69.19588070382974,51.732106939194544
2020-03-09,59.60342528246868,68.36331718939765,50.66239715632713
2020-03-10,59.5016019409933,67.75204965736313,50.47207044579722
2020-03-11,59.31374030090456,68.50993334158278,49.93824322464547
2020-03-12,59.18455424763727,67.75675814980434,50.647028226967194
2020-03-13,59.27560901738803,68.69609599757932,50.10899182484654
2020-03-16,59.48527120418441,67.90550094986736,51.235719859830155
2020-03-17,59.55562345133501,68.38501950225552,50.5965369555846
2020-03-18,59.53637971967604,68.18845724883771,50.81481238273708
2020-03-19,59.57251447373075,67.95746302009051,51.83456591489415
2020-03-20,59.82573561038742,67.95310431732669,50.35741488520773
2020-03-23,60.50192624673267,69.13721057242748,51.65938115451044
2020-03-24,60.71980734880702,69.5688385275794,51.84290745154549
2020-03-25,60.84292162826277,69.19821083828778,52.899776227692705
2020-03-26,61.015233896607015,69.6340426315508,52.35782100633854
2020-03-27,61.39726668756758,69.91004103461782,52.75070277829139
2020-03-30,62.401900306934586,71.28506100792235,54.03376593747754
2020-03-31,62.70498405699954,71.9095650963916,54.22568285437031
2020-04-01,62.89868844019058,71.19907510758432,53.986639640832685
2020-04-02,63.12560857353362,72.1434467185785,54.821520873278
2020-04-03,63.545051225991855,72.16224358456971,54.74549406111957
2020-04-06,64.54997083324109,73.20806468332037,55.58826659084139
2020-04-07,64.81436925574951,73.35549428418976,55.78586877650775
2020-04-08,64.95011759287922,73.25963078074014,56.622537165838374
2020-04-09,65.10044568148979,74.06067653691238,56.08662190420343
2020-04-13,66.05829348212305,75.12818836457242,57.86634092114163
2020-04-14,66.1757527093927,74.95312740476744,57.701360932931124
2020-04-15,66.15742294648766,75.00451819243449,57.9938208945352
2020-04-16,66.14944547420129,74.96563936140333,57.409776964415386
2020-04-17,66.31520958524564,75.40237990992402,57.87306847049986
2020-04-20,66.49367117484427,75.28630793152875,57.998131420383714
2020-04-21,66.47801119015229,74.89259200911229,58.10885606838781
2020-04-22,66.34038971315627,74.65481945262685,58.07149908211679
2020-04-23,66.22938590808444,75.69425102924903,57.673113151051474
2020-04-24,66.31048511409674,74.74729550898319,57.471604611923766
2020-04-27,66.35989097409933,74.91313531346327,57.654173695561546
2020-04-28,66.34545724983217,75.04632175824811,57.35087542151133
2020-04-29,66.2312430194389,74.76885978031775,57.387233379198996
2020-04-30,66.16510523605426,74.34537355595869,57.433550613753134
2020-05-01,66.31131678163626,75.57117609222567,57.965353392307186
2020-05-04,66.65870220674996,74.60750509831047,57.921705081967936
2020-05-05,66.76961017319435,75.3041257770346,58.79449643973314
2020-05-06,66.8319833243631,75.85906575391287,58.28920355413548
2020-05-07,66.94735576066184,75.32945064349627,57.73987773945711
2020-05-08,67.2766696216197,74.81276186182406,58.44570303903804
2020-05-11,68.14970296521535,77.84981960231944,59.770628378296905
2020-05-12,68.41744379686051,76.39001654596578,60.164812720165614
2020-05-13,68.57965611900019,77.61198411641993,59.811009460753
2020-05-14,68.77860811497936,77.5401217133689,60.39161000112201
2020-05-15,69.1732651844166,77.95788553264218,61.13924290576236
2020-05-18,70.11972487255248,78.21707759164809,62.025945514914625
2020-05-19,70.36903772169072,78.40998691383977,61.538265174461316
2020-05-20,70.49156024639115,79.00073169549205,61.68125093798257
2020-05-21,70.63038316873008,79.04909494163158,61.95191823786522
2020-05-22,70.94573507394483,79.33463233360209,62.605805524736915
2020-05-26,71.67092738862567,81.27212159455716,63.190476235437494
2020-05-27,71.649614085557,80.25017418688806,62.777430187675705
2020-05-28,71.63966197417946,80.60059673042629,62.902998042721705
2020-05-29,71.80422188827717,80.48090423801644,63.35013771841561
2020-06-01,71.98018111070535,80.75380004178382,63.16199535929053
2020-06-02,71.96248313480945,80.35893229545464,63.37505900929887
2020-06-03,71.82123934048559,80.09647822328765,63.19977658373236
2020-06-04,71.70433838062982,80.5337545029595,63.61300036365404
2020-06-05,71.7765266771286,80.40436055120983,62.85662760657561
2020-06-08,71.77342214851838,80.17628477766263,62.98623175657881
2020-06-09,71.73039297978919,79.97358852822937,62.44400928964746
2020-06-10,71.58091321388643,80.22805431247684,62.772272836852686
2020-06-11,71.47229846907427,80.08338111532632,62.61232537817522
2020-06-12,71.56840651616514,80.03320353542306,62.56502277758044
2020-06-15,71.7179507925897,79.55631636252018,63.24067780167334
2020-06-16,71.74739860392124,80.00569952347722,63.24114851019298
2020-06-17,71.6781266313865,80.12913808470535,63.13830635523887
2020-06-18,71.65547560453524,81.26632770682743,63.376832407553344
2020-06-19,71.84130014837268,80.62675462893367,63.65834636599229
2020-06-22,72.26291148798181,80.52824150090031,63.869220300334256
2020-06-23,72.37788531664513,81.61410662611809,63.879052769146774
2020-06-24,72.38879559996322,81.5994227348847,64.5042427329296
2020-06-25,72.43955950500406,80.81652890406208,63.65786181350992
2020-06-26,72.69078803754313,81.28506811622377,64.52902162259494
2020-06-29,73.25099185112975,81.43691617508473,64.65515951844617
2020-06-30,73.39075023425468,82.31426740459905,64.44040733182474
2020-07-01,73.41511400251032,82.30691582989085,64.53066350528134
2020-07-02,73.46789698300502,82.23717115052784,64.93381821264774
2020-07-06,74.17651059316668,82.70482796654417,65.54323136041221
2020-07-07,74.26488870655814,82.73719831534609,65.14006520673938
2020-07-08,74.31209411764968,82.81534496521014,65.77359855539842
2020-07-09,74.37943290273125,83.52626342133465,66.5151381168772
2020-07-10,74.62842120884275,83.56536869787647,65.57953877310672
2020-07-13,75.0811861861008,83.49691764609388,65.50580515924226
2020-07-14,75.15650751675594,83.37658964898574,66.50378170456172
2020-07-15,75.10497342628108,83.58914503345817,66.86671823677638
2020-07-16,75.0722975857452,83.44663506341787,66.81883846668087
2020-07-17,75.22115707464012,84.50041139121984,66.51563546131008
2020-07-20,75.38479901950787,83.89082676039712,66.81021785307196
2020-07-21,75.37154786399542,84.27334464186934,66.44518672096605
2020-07-22,75.23736604236281,83.65524579783289,66.32135441877416
2020-07-23,75.12915654796383,84.25194037698462,67.0244207332975
2020-07-24,75.21074816408114,84.38222062004706,66.35442252336011
2020-07-27,75.23273967523822,83.91360883497792,66.80335944927324
2020-07-28,75.19537307445427,82.9222774633932,67.22586483666093
2020-07-29,75.04983551823953,83.36847738025268,67.01117914432115
2020-07-30,74.94351485134138,83.45442480588129,66.6175954336636
2020-07-31,75.0405307774486,83.42624496332529,66.29049157764983
2020-08-03,75.18955738663766,84.3746675748294,66.95802716105553
2020-08-04,75.220062987259,83.22686940274504,66.41055053300434
2020-08-05,75.15379992333371,84.15553950243398,66.71283023336711
2020-08-06,75.13692908558528,83.98242272387192,66.51275487567118
2020-08-07,75.33207333025871,83.49976160530382,66.86754511968107
2020-08-10,75.8088303109607,84.91972706667029,66.82132503060294
2020-08-11,75.95236451050721,85.32086275040396,67.39869784845885
2020-08-12,75.99692882026798,84.29168725826165,67.89681427407109
2020-08-13,76.08605844706346,85.17634886687826,67.80387629945993
2020-08-14,76.37970719758334,84.63334218677622,68.0637259702737
2020-08-17,77.08085899942569,85.09350931848059,68.29377791670248
2020-08-18,77.26737603713296,85.34139382795765,68.7609488056848
2020-08-19,77.33547764173849,86.00841207450627,68.40732957028368
2020-08-20,77.42701100389782,85.79037788658448,69.07885458073358
2020-08-21,77.70060823356928,85.94699491966414,68.72133043369011
2020-08-24,78.20008848202622,87.32070029696484,69.76232449121015
2020-08-25,78.2723255407141,85.95204004103634,69.62930965387542
2020-08-26,78.20393678463932,86.63821023074004,69.5040026002383
2020-08-27,78.13832667636737,86.8818634861926,69.84412774884358
2020-08-28,78.23618047220194,86.83625623318572,69.39142362965103
2020-08-31,78.12413889902295,86.77619164785663,69.26149338315773
2020-09-01,77.97546831604137,86.30938918147915,69.15084593321849
2020-09-02,77.68390058828594,86.1943720210269,69.08336682155763
2020-09-03,77.39688962152715,86.00071629931018,68.57520605415675
2020-09-04,77.32802910956617,85.36793541371952,69.20520570760537
2020-09-08,76.5395975636671,84.59090510311495,68.58438655964598
2020-09-09,76.16901195936836,84.45880909607564,67.21463486722904
2020-09-10,75.83015154560675,84.10835727531611,67.54915691309775
2020-09-11,75.68998824672472,84.08396685003166,67.03613263279624
2020-09-14,75.12839713943977,83.52458257867998,66.59775751606547
2020-09-15,74.93159182365298,82.82098544602327,66.02903050926194
2020-09-16,74.64707585235968,83.31936763664537,66.14263469922236
2020-09-17,74.42327166732991,83.40908196245054,66.0303570056073
2020-09-18,74.42481103827471,83.02117702171671,65.90476272929315
2020-09-21,74.41657661646911,83.02339698679666,65.84071713956547
2020-09-22,74.43419439529315,82.92335916707665,65.82892137036107
2020-09-23,74.37188870605499,82.85959112101833,65.58317740540986
2020-09-24,74.37348850012656,82.70039220949029,65.8343730934824
2020-09-25,74.59900073807917,82.89377254687841,66.49242846628343
2020-09-28,75.20971641403675,83.34630417760081,66.87410568617157
2020-09-29,75.40257598482921,83.71207149770763,66.79749664355249
2020-09-30,75.49429980546574,83.79598122837471,66.76123608073902
2020-10-01,75.62611354379789,84.23718612170191,66.96336376417521
2020-10-02,75.95605202719501,84.9006899358947,67.84400927465444
2020-10-05,76.71596636137268,85.66692755518268,68.76688014349489
2020-10-06,76.90433751721059,85.34435847446278,68.26268695616932
2020-10-07,76.96647382241231,85.28136559036543,68.54686017325372
2020-10-08,77.04580954100564,85.93908324405652,68.86394432992866
2020-10-09,77.30318029566644,85.15047386918197,68.29057714752659
2020-10-12,77.76006233677217,86.4211974384377,68.95323388089082
2020-10-13,77.8324387558415,86.81653938557993,69.3195643959084
2020-10-14,77.77829691689936,86.11074984260654,69.48673009291075
2020-10-15,77.74543850763567,86.56787442609964,68.99369716579118
2020-10-16,77.89892819457518,86.39856981402752,69.33219944348734
2020-10-19,78.13187710861119,87.341142452511,68.5379187643224
2020-10-20,78.16925161226487,86.56219960741039,69.63267892051887
2020-10-21,78.10372490824079,86.56564023368489,69.22208572622637
2020-10-22,78.08439060227185,87.01253913733774,69.3503876329841
2020-10-23,78.27688629213353,86.62787432954448,69.61488365266204
2020-10-26,78.77443389734054,87.53117655845736,69.96205698251359
2020-10-27,78.94385285321079,87.88488914090087,69.82785479371589
2020-10-28,79.02797160685535,87.80809490934504,70.36847633248051
2020-10-29,79.17243910121934,88.3717636322966,70.65337337310014
2020-10-30,79.53900159185721,88.45517557286647,70.64389602540058
2020-11-02,80.5769839804615,89.23704144727779,71.41806914261008
2020-11-03,80.91752193248828,90.54625563593157,72.46446005927183
2020-11-04,81.16432281643485,90.03108096918838,72.7840664532586
2020-11-05,81.4553704072864,90.17627077737046,72.92852575310386
2020-11-06,81.94864639274473,90.85371959808063,72.86144341101104
2020-11-09,83.21773640330629,92.1379539710803,74.2214905746479
2020-11-10,83.57886793590914,92.3610669812424,75.48844766307664
2020-11-11,83.81293587163536,92.81705831944369,74.97277690208767
2020-11-12,84.06164469429909,92.7549625726416,75.27665978646777
2020-11-13,84.48395116910258,93.33791854755533,75.74492293792187
2020-11-16,85.38913217515568,93.50663828086066,77.42822523195196
2020-11-17,85.58884618306354,94.2237843735768,76.9515732201974
2020-11-18,85.6479163574968,94.24443478046263,77.27396084924844
2020-11-19,85.71254391280785,94.25352259237515,77.53851534645885
2020-11-20,85.9464268236412,94.2677742973462,77.17673096647218
2020-11-23,86.30867412310641,94.83383062121686,77.40655362498285
2020-11-24,86.3503998248959,94.85570837903757,77.80021628127508
2020-11-25,86.27001215616102,94.28882772073301,77.38540941554601
2020-11-27,86.35873430457701,94.86646725573857,77.74468545256406
2020-11-30,86.6125348027274,95.56910130719982,78.40154451333065
2020-12-01,86.67673095926291,95.7591988673826,78.51590019961985
2020-12-02,86.64729628616772,95.45433183772052,77.64076460391344
2020-12-03,86.67227751116481,95.72886684713319,78.7045159052332
2020-12-04,86.91587415273936,94.98943241841718,78.55135130873096
2020-12-07,87.58818125177696,96.52084974025722,78.69988263172775
2020-12-08,87.81537733599787,96.43685482659674,79.19898566510518
2020-12-09,87.95285660204836,96.43004720044698,79.93909345346226
2020-12-10,88.14369929645054,97.04949155747182,78.8651079427495
2020-12-11,88.5471505185046,97.34941662717281,80.11253549105022
2020-12-14,89.61646641277142,97.97712893846602,81.0638892605362
2020-12-15,89.93488563837228,98.16889702153772,80.90830650686456
2020-12-16,90.13759259768518,99.04949159947184,80.95002625462422
2020-12-17,90.36542243217657,99.3974242807168,81.432772381865
2020-12-18,90.77615679813607,98.4190423538549,81.89942963226426
2020-12-21,91.68700994774093,100.53384009962846,83.15461217730495
2020-12-22,91.89605410552817,100.96014928524936,83.41507159741457
2020-12-23,91.96493207074097,100.38034671015373,83.2525700570086
2020-12-24,92.03789455367989,101.10737829616173,83.00205994719407
2020-12-28,92.61799215444083,101.69917098543759,84.25891083121581
2020-12-29,92.63662900548836,100.84062972716485,83.28540913670852
2020-12-30,92.52388118071205,101.0311066825498,84.021779516118
2020-12-31,92.42930381345109,101.65049400216328,84.19664188957621
2021-01-04,92.5735612967216,101.22334399689043,84.55379593242861
2021-01-05,92.56028695973289,100.82580754966567,83.67958970639167
2021-01-06,92.4666453345175,101.65373071593524,83.46184159747067
2021-01-07,92.42778737106818,101.08007550553843,82.98701188535755
2021-01-08,92.61059385736804,100.92766697613352,84.40031499706882
2021-01-11,93.14764978217787,101.91829990649211,84.04474862380671
2021-01-12,93.35521188009298,101.95154636455077,84.83985231282503
2021-01-13,93.49043578358213,102.06665343756735,85.04163325655067
2021-01-14,93.69888854922712,102.53089720179008,84.70168035530808
2021-01-15,94.14198452570966,102.65466952685057,85.90870060166868
2021-01-19,95.93685165367829,105.30827656719481,86.76593692940504
2021-01-20,96.30588890137965,105.05462539988488,88.07612283821872
2021-01-21,96.72472218117403,104.97165053238696,87.96439902443224
2021-01-22,97.34943069168945,105.74025813429616,88.56451776766123
2021-01-25,99.01327655594372,107.6672820531085,90.39562646587726
2021-01-26,99.49835447785631,108.20953199355522,90.70139885199072
2021-01-27,99.84840918353218,108.6493012191128,91.242053058341
2021-01-28,100.202566667263,109.07252270880177,91.38813664367717
2021-01-29,100.7171792523085,109.50350673126013,92.35708504804737
2021-02-01,101.79457997041133,110.7624602981948,92.74838367926871
2021-02-02,102.00845873929298,110.64591668507661,92.92651309047031
2021-02-03,102.05614385617234,110.32540543039657,93.43876467288989
2021-02-04,102.08168987857901,110.99183359971335,93.63816605848228
2021-02-05,102.24683285865372,110.88362152022572,93.72262968931852
2021-02-08,102.20872567846901,111.0854453417314,93.38158411616698
2021-02-09,102.04825504520178,110.70937221012387,93.60297019048372
2021-02-10,101.73006612965052,110.06181908230147,92.99687667291884
2021-02-11,101.40368266263353,109.85783716460395,91.87987424601955
2021-02-12,101.23591047206916,109.59454235067282,92.47674038298007
2021-02-16,99.97844018602149,108.67340425410222,91.28405589247036
2021-02-17,99.47881783318384,106.94846312870804,91.08933010534015
2021-02-18,99.00793084828767,107.81967595145102,90.74900467705773
2021-02-19,98.73315328638114,107.66290587834385,90.09006052048306
2021-02-22,97.7529319811955,106.53903606581126,89.34527808356343
2021-02-23,97.41110009312787,106.4853361938206,89.32473622421932
2021-02-24,96.97832538979755,105.25508302630618,88.57716381945175
2021-02-25,96.60273602769226,105.49824614119748,88.30889816288311
2021-02-26,96.44876008930807,105.30173030177599,87.5558486156463
2021-03-01,95.9522339538766,105.0134531916096,87.04271033936169
2021-03-02,95.80132952882519,104.65011462532522,86.51017159305445
