ds,Predicted_Close,Upper_Bound,Lower_Bound
2020-01-03,87.01822182861719,99.44737188613956,75.18397232550828
2020-01-06,87.60230955754965,100.26655605913498,74.03979661455168
2020-01-07,87.59061625797058,99.90926103888519,75.77436547490053
2020-01-08,87.66611129499218,100.29827894365906,75.85803235136285
2020-01-09,87.60491548843481,100.15955865496765,74.72607290706124
2020-01-10,87.5911138365926,101.2181936881185,74.17143136072539
2020-01-13,88.26893364527227,100.56250703502378,75.71301804526068
2020-01-14,88.380418145493,100.76358427302516,76.28848114380679
2020-01-15,88.6247949630339,101.41215975489126,76.87752656834087
2020-01-16,88.77623134034258,100.99835663018486,77.07537829205297
2020-01-17,89.01566740935515,101.2817032918238,76.75922420083245
2020-01-21,91.12282638872915,103.32810197764174,79.55431534573106
2020-01-22,91.73951422251959,102.94666988774067,79.55032788668511
2020-01-23,92.26461721054204,104.91746489572209,80.25246391080431
2020-01-24,92.87045690301683,105.41354986507642,79.88161746206985
2020-01-27,95.47267215593328,107.72506752091165,82.95970879328655
2020-01-28,96.19905893820379,107.59923704765382,83.0484830181988
2020-01-29,97.02026790985687,109.09830039865668,84.82428828546534
2020-01-30,97.69596929829699,110.12541798852315,85.75290225266588
2020-01-31,98.39334680806891,110.58431459389172,86.9983511482664
2020-02-03,100.88268250128215,114.65704785536082,88.95468705151731
2020-02-04,101.4379090118113,113.92670074791339,88.01920350576239
2020-02-05,102.02248942966992,114.43612951433762,88.93456470330281
2020-02-06,102.39895759803026,114.87009664605398,88.84215514676913
2020-02-07,102.73868449544123,115.46323227624333,91.66218233732253
2020-02-10,103.86420404377684,115.59734208088818,91.9751686789188
2020-02-11,103.8927208692566,116.1961596538777,92.16826853569182
2020-02-12,103.92886727382769,116.00417827028647,91.395775247881
2020-02-13,103.74451723598094,116.42731837420949,92.00755093582869
2020-02-14,103.52059133778647,115.03674181910884,91.0403080138956
2020-02-18,102.57832217396678,115.2374782991382,90.36689563873489
2020-02-19,102.17276995341496,114.54261820153194,90.53917201575734
2020-02-20,101.59425283835257,114.12295984157157,89.17517791720532
2020-02-21,101.02929719047259,113.3265110383722,88.35746094694595
2020-02-24,99.8754149786467,111.56742782894057,88.1384132102682
2020-02-25,99.3253013207341,111.82229709027752,86.77219411337916
2020-02-26,98.88687751346103,111.52333874843396,86.35975971069061
2020-02-27,98.33703051025321,110.11342468399707,84.98933587782015
2020-02-28,97.85956036721934,110.20852807669934,84.8949657395153
2020-03-02,97.2797558284198,109.07837718808555,84.40033415169118
2020-03-03,97.00741078557934,109.27811811630951,85.08101949997675
2020-03-04,96.87991807787645,109.75520177532665,85.33072942430869
2020-03-05,96.66770056638242,109.242213467166,83.88957431480314
2020-03-06,96.548035977734,108.4156703186201,84.35891825393368
2020-03-09,97.09991920815935,108.973547336098,84.38964817862431
2020-03-10,97.20509942970608,110.34361722076505,85.14958720551132
2020-03-11,97.4470309522614,109.92258223043247,85.46030295071017
2020-03-12,97.59216667354721,110.07120194443287,84.22720736334071
2020-03-13,97.81455071111466,110.13980739781206,85.2234449410356
2020-03-16,99.27984134742911,111.21320132033532,87.22448562523762
2020-03-17,99.64864615701642,111.93679049668134,88.01083997937923
2020-03-18,100.13384137825219,112.97687344528507,87.44992030897524
2020-03-19,100.50278122925594,113.35539093142508,88.45186301967706
2020-03-20,100.9308553381369,113.10686265864426,88.12349324365393
2020-03-23,102.92228263234333,116.14548279461158,91.24856546137889
2020-03-24,103.44267034462611,115.56537444235367,90.66008998864251
2020-03-25,104.07069289249405,116.51935882194427,92.04877744641526
2020-03-26,104.57528827818977,116.93231383849206,91.38319781500188
2020-03-27,105.13309348810323,117.72341179537166,93.31190927128226
2020-03-30,107.48410984767042,119.40477854385936,95.15028765812025
2020-03-31,108.11398180358624,120.35054089698232,96.01894895865088
2020-04-01,108.84473993836698,120.62576937107052,96.44579029805962
2020-04-02,109.44363099828063,121.4556388876912,97.03592289096657
2020-04-03,110.08515501328941,122.89577532800858,97.85738735560182
2020-04-06,112.59736539409796,125.12941677875965,99.44320783512508
2020-04-07,113.24110333472791,125.26992846043807,100.00733832763737
2020-04-08,113.96072260513819,125.63100196521428,100.89041362477774
2020-04-09,114.52060050572467,126.30902275925871,102.27507332630253
2020-04-13,117.1947345947823,131.12465129311312,104.59477437807021
2020-04-14,117.63117258879537,130.23197869099053,105.12612007323294
2020-04-15,118.10831117477609,130.98126481587283,106.07268572003593
2020-04-16,118.39179073867133,129.83724993470474,107.42495377347102
2020-04-17,118.65563210677364,131.29187490677737,106.08726727440408
