ds,Predicted_Close,Upper_Bound,Lower_Bound
2020-01-03,47.39326432839023,92.0513626456136,3.360427906137069
2020-01-06,50.50241242105919,93.95830097116128,6.719386791255155
2020-01-07,49.89172846012434,95.07472580199887,7.01681041386336
2020-01-08,49.829397241566014,93.66538329153609,8.568249601004494
2020-01-09,49.4261694285818,92.80851126433362,2.0895827276534984
2020-01-10,49.65030178224747,95.24125720783732,10.317509059968481
2020-01-13,51.842492637966785,92.82986323972722,9.447723734749161
2020-01-14,50.88050292110598,91.8095663877031,5.193500737221695
2020-01-15,50.459877856710534,92.73809471742963,5.653898995289987
2020-01-16,49.702050481644605,91.26436893957924,7.202864352373115
2020-01-17,49.586250557801264,93.31055631883504,4.084626419897537
2020-01-21,49.81164079806296,93.60724268388525,3.0050707216367702
2020-01-22,49.272562202909825,97.87482350817011,8.192426886434715
2020-01-23,48.46186376823676,90.90943140910245,7.014420731336506
2020-01-24,48.3616605500748,91.47307886857047,4.716740199363623
2020-01-27,50.18029711788884,93.07460133799167,6.194391201303498
2020-01-28,49.311414869352916,90.972706719307,5.922439117228742
2020-01-29,49.09261989041377,93.45811160762263,2.616478916745206
2020-01-30,48.63951626461337,92.23496347658019,6.083056655784675
2020-01-31,48.921620165610065,94.0517564981261,7.22711642047952
2020-02-03,51.88919830672461,97.55462364956789,8.696969715612678
2020-02-04,51.351240993796324,93.25710547202722,7.169632825168256
2020-02-05,51.410541860019066,94.17670800056186,6.378097428168765
2020-02-06,51.167347347203304,94.39668047598755,8.878106456219749
2020-02-07,51.57695915356206,95.35928511909283,8.8248605801501
2020-02-10,54.31690830431448,99.50176378907157,9.27121936203854
2020-02-11,53.47262432166773,99.03621521873951,11.190558594846932
2020-02-12,53.10370213606865,96.53726928601152,6.688214524670155
2020-02-13,52.310976848745746,94.75512780381615,6.415689568318174
2020-02-14,52.05357200454537,95.39849663252049,8.014196729755866
2020-02-18,50.294128933022535,94.55872806037084,7.4201298906458675
2020-02-19,48.837230076997464,93.27305650170747,5.73216058677861
2020-02-20,46.92454215692386,91.40064260769874,2.6433907876760836
2020-02-21,45.537283574990695,87.87252570549477,2.7650447037669177
2020-02-24,42.44282818984368,87.08748169372349,0.739497954276121
2020-02-25,39.62828292037938,81.74891605056732,-3.990425260066628
2020-02-26,37.34260247886451,79.29254299029557,-4.982335555394741
2020-02-27,34.7274755155211,78.64929739006193,-10.540082111817252
2020-02-28,32.78229395597282,77.71302184589113,-16.35879707401452
2020-03-02,29.021035650254273,72.30524952932812,-12.120488655914697
