ds,Predicted_Close,Upper_Bound,Lower_Bound
2022-10-25,142.0929442414017,149.10760862990765,134.77204455413118
2022-10-26,141.87459861801747,148.86537213133028,135.20107439784448
2022-10-27,141.6008991938878,148.66915564800246,134.86852920726741
2022-10-28,141.7644556442683,148.67317732502227,134.55416726283792
2022-10-31,141.22970167902938,148.15671371663817,134.0458239002442
2022-11-01,141.1244523586982,148.1846811595971,134.00477583869068
2022-11-02,140.91464032423136,147.75763314315063,133.66148498392064
2022-11-03,140.65732675641817,148.09744668998943,133.92925946501933
2022-11-04,140.84732452067317,147.77942005613812,133.91916712590657
2022-11-07,140.47321879721406,147.35169715555477,133.367677780569
2022-11-08,140.45463590389585,147.15969421471794,133.35783696064135
2022-11-09,140.3502415610958,147.17220052467815,133.55394986807138
2022-11-10,140.21774860806477,147.56639901639667,132.5726829502976
2022-11-11,140.55207756247762,148.14908571562415,133.7119665096768
2022-11-14,140.719894319282,147.5162805295031,133.1047500265996
2022-11-15,140.9122890820922,147.7752554549814,133.6058711207172
2022-11-16,141.02941779013972,148.6265032925941,134.4847000301747
2022-11-17,141.12529097371836,148.443890847133,134.32220282349277
2022-11-18,141.6905819202323,148.1325783818349,134.2938936955069
2022-11-21,142.51800179931504,149.4196344265581,135.3338335954589
2022-11-22,142.9015067023318,149.83104882723453,136.12828735640477
2022-11-23,143.18628429347154,150.36589044691797,135.86111236095974
2022-11-25,144.09140988434362,151.24201620382468,137.16155316085784
2022-11-28,144.9885085222255,151.8447809182237,137.5679683615265
2022-11-29,145.3024660435662,152.09967807675616,138.38415906209897
2022-11-30,145.4679285052583,152.7098345740042,138.87578534081237
2022-12-01,145.5330006037536,153.04797176327733,139.40988649846085
2022-12-02,145.98378465407868,152.54464041650286,138.6670842073823
2022-12-05,145.94314171875362,153.0611454304006,138.98990480499958
2022-12-06,145.86361428891325,152.66838496401078,139.19054443436758
2022-12-07,145.60362487110308,152.69834045862675,138.56453106217893
2022-12-08,145.21765668669764,152.49085923305807,138.06870290177724
2022-12-09,145.19888602951704,152.25715528930348,138.1206368471159
2022-12-12,143.71655259121624,150.52400311579157,136.5839974792285
2022-12-13,143.17275105030367,150.1296956119948,135.71653978241827
2022-12-14,142.4702984112711,149.74125805166278,135.69482437359804
2022-12-15,141.6715108747345,148.9733925857671,135.26383371580422
2022-12-16,141.27690754145823,148.31857695938174,133.8911890404308
2022-12-19,138.951768653437,145.99885402706113,131.30185765629486
2022-12-20,138.23836073254262,145.4312746938143,131.10609152946603
2022-12-21,137.42756926092358,144.40136345723192,130.4178524625258
2022-12-22,136.58335341267104,143.77854580274337,129.36295083513244
2022-12-23,136.20668129798173,143.22429082139016,128.66172975332069
2022-12-27,133.84167553027913,140.57936770650895,126.88045421752486
2022-12-28,133.3324293394014,140.5596792315761,126.44552030042941
2022-12-29,132.83291259280278,140.11591518209306,125.9556173835398
2022-12-30,132.83780414963257,139.95317398061798,125.91080305879903
2023-01-03,132.22936088491315,139.261102957276,124.84842426829228
2023-01-04,132.18148147829393,138.65047548315627,124.70378767796204
2023-01-05,132.138701177291,139.73190235343677,124.96940821859235
2023-01-06,132.58967271169163,139.71941263409613,125.7339969961249
2023-01-09,133.20644975396442,140.72817688349292,126.22227802669192
2023-01-10,133.5622821978153,140.72603621165067,126.60109630206905
2023-01-11,133.8416700952739,141.26106726101986,127.03310205391848
2023-01-12,134.09508740495173,141.33709719386457,126.9671994863326
2023-01-13,134.81074150497702,142.22785451350018,127.96932847622752
2023-01-17,136.5437422142933,143.5935206980082,129.4646155943512
2023-01-18,136.94794894028155,143.71573852013896,129.80312375564108
2023-01-19,137.40116750129934,144.54691627099766,130.51228077865935
2023-01-20,138.29850046055034,145.71533664746838,131.73842493137218
2023-01-23,139.99098655273554,146.75223684436156,132.59128391163236
2023-01-24,140.6309645382179,148.10598084195613,133.582004951824
2023-01-25,141.16415717816201,148.1526434249792,134.19921977979496
2023-01-26,141.64483840880098,148.3884045004323,134.73497850393179
2023-01-27,142.56453898787566,149.51128029864094,135.83693767784197
2023-01-30,144.28899339884578,151.3700463937786,137.1975053995425
2023-01-31,144.92355140630661,152.42266505719968,138.04801633336714
2023-02-01,145.43987199972725,151.72181728451233,138.44653370055116
2023-02-02,145.8896178847839,152.73762560138394,138.90489301702027
2023-02-03,146.76148629467838,154.16084375734914,139.67653158851832
2023-02-06,148.21215886063234,155.5305149036854,141.08830718742632
2023-02-07,148.7031886673666,155.7015792170009,141.62201057967383
2023-02-08,149.04632186219743,155.92177785057456,141.732983671041
2023-02-09,149.2919250347898,156.1076706723519,142.41586606985246
2023-02-10,149.92811234745201,156.6446030210487,143.22153860769905
2023-02-13,150.48924212755847,157.83634512350395,143.4740848140723
2023-02-14,150.62975457820752,157.3526904568038,143.6736027345579
2023-02-15,150.60114989240137,157.9155638728108,143.6975177995593
2023-02-16,150.45864457486337,157.63497538593455,143.43237282612932
2023-02-17,150.69604211948413,157.54138900229106,143.63418348689163
2023-02-21,149.8327060795013,157.09245634510515,142.53149119270628
2023-02-22,149.4583967967927,156.29334540454562,142.59669935037095
2023-02-23,149.00411566710477,155.61113134802432,141.9420849762549
2023-02-24,148.9712343185908,155.61548843385785,142.46110756085105
2023-02-27,147.8444651871038,154.43140622712284,140.42289276646613
2023-02-28,147.57187983638636,154.61975388964174,140.98923759101785
2023-03-01,147.22445674494614,154.19171095820462,140.32570063306179
2023-03-02,146.86720317533977,154.07197890842792,139.25097640901006
2023-03-03,147.00200786255783,154.06143094905968,140.20766645702855
2023-03-06,146.78507904598425,153.90409635346984,139.45769049775313
2023-03-07,146.93819448399503,154.29219596291313,140.37044342902186
2023-03-08,147.06754370589059,154.3286060152087,139.96129239130536
2023-03-09,147.23012648077855,154.1466553367299,139.90441945970377
2023-03-10,147.91874379420554,154.88717599412325,141.2486159806979
2023-03-13,149.4640997729343,156.61573782172647,142.0912388016746
2023-03-14,150.20144431190178,157.05673393201252,143.37956503341402
2023-03-15,150.89463192903105,157.893962435574,143.57599450508647
2023-03-16,151.5896919214307,158.73588140225866,144.60401435702607
2023-03-17,152.76901270398255,159.6756573562739,145.65702876743995
